id ,Track,Title,Authors
rfp1074,Web Mining and Content Analysis,Dynamic Prototype-Augmented Stance Detection: Learning from the Seen to Reason about the Unseen,"Zhaodan Zhang, Jin Zhang and Jiafeng Guo"
rfp1166,Web Mining and Content Analysis,Triple-R: Iterative Query Rewriting and Refinement for Retrieval-Augmented Fake News Detection,"Jie Li, Jinrui Wang, Linmei Hu and Yuqiu Deng"
rfp1204,Web Mining and Content Analysis,Expectation-Maximization Driven Contrastive Disentanglement for Generalized Category Discovery,"Weiyi Yang, Richong Zhang, Junfan Chen, Jiawei Sheng and
Lihong Wang"
rfp1237,Web Mining and Content Analysis,Hermes the Polyglot: A Unified Framework to Enhance Expressiveness for Multimodal Interlingual Subtitling,"Chaoqun Cui, Shijing Wang, Liangbin Huang, Qingqing Gu,
Zhaolong Huang, Xiao Zeng and Wenji Mao"
rfp1290,Web Mining and Content Analysis,A Frequency-Aware Mixture of Heterogeneous Experts Framework for Knowledge Tracing,"Youheng Bai, Mingliang Hou, Teng Guo, Zitao Liu and Weiqi
Luo"
rfp1432,Web Mining and Content Analysis,KMLP: A Scalable Hybrid Architecture for Web-Scale Tabular Data Modeling,"Mingming Zhang, Pengfei Shi, Junbo Zhao, Ningtao Wang, Feng
Zhao, Guandong Sun, Yulin Kang, Xing Fu, Zhiqing Xiao,
Weiqiang Wang and Ruizhe Gao"
rfp1447,Web Mining and Content Analysis,Measuring and Enhancing Human Value Alignment in Zero-Shot Document-Level Claim Extraction,Yuanzhen Hao and Desheng Wu
rfp1481,Web Mining and Content Analysis,Thinking Bidirectionally: A Reasoning and Self-Correction Approach for Text-Based Event Prediction with Large Language Models,"Liwei Qian, Hang Zhang, Yiheng Wu, Yanmin Li, Mengna Zhu,
Lihua Liu and Jibing Wu"
rfp1512,Web Mining and Content Analysis,Hyperbolic Multimodal Generative Representation Learning for Generalized Zero-Shot Multimodal Information Extraction,"Baohang Zhou, Kehui Song, Rize Jin, Yu Zhao, Xuhui Sui,
Xinying Qian, Xingyue Guo and Ying Zhang"
rfp1553,Web Mining and Content Analysis,MIDE: Multimodal Dialogue Emotion Recognition via Mutual Information Enhancement and Dynamic Modality Selection,"Zhibo Zhang, Jianjun Li and Zhiyuan Ma"
rfp1588,Web Mining and Content Analysis,JitterSketch: Finding Jittery Flows in Network Streams,"Zhongxian Liang, Qilong Shi, Xiyan Liang, Zihan Li, Wenjun
Li, Tong Yang, Yangyang Wang, Mingwei Xu and Weizhe Zhang"
rfp1686,Web Mining and Content Analysis,GFMixer: Decoupled Temporal Gradient and Fourier-Aware Attention for Time Series Forecasting,"Lin Zhang, Qing Li and Jingmei Zhao"
rfp1781,Web Mining and Content Analysis,MIGC-CMamba: Cross-Domain Mamba with Multi-Scale Imaging and Granular-Ball Computing for Traffic Flow Prediction,"Wenxia Chang, Chao Zhang, Wentao Li and Deyu Li"
rfp1800,Web Mining and Content Analysis,TrueLens: Video Fake News Detection with Dual Level Evidence Gathering and Consolidation,"Junyi Chen, Qian Liu, Jing Sun and Yi Zhang"
rfp1845,Web Mining and Content Analysis,STaR: Towards Effective and Stable Table Reasoning via Slow-Thinking Large Language Models,"Huajian Zhang, Mingyue Cheng, Yucong Luo and Xiaoyu Tao"
rfp1846,Web Mining and Content Analysis,We Need a More Robust Classifier: Dual Causal Learning Empowers Domain-Incremental Time Series Classification,"Zhipeng Liu, Peibo Duan, Xuan Tang, Haodong Jing, Mingyang
Geng, Yongsheng Huang, Jialu Xu, Bin Zhang and Binwu Wang"
rfp1849,Web Mining and Content Analysis,Enhancing Large Language Models for Time-Series Forecasting via Vector-Injected In-Context Learning,"Jianqi Zhang, Jingyao Wang, Wenwen Qiang, Fanjiang Xu and
Changwen Zheng"
rfp1980,Web Mining and Content Analysis,Efficient High-Dimensional Time Series Forecasting with Transformers: A Channel Reordering Perspective,"Yuchen Fang, Shiyu Wang, Yuxuan Liang, Zhou Ye, Yang Xiang,
Yan Zhao and Kai Zheng"
rfp2019,Web Mining and Content Analysis,Fusion Is Not A Simple Ensemble! Towards The Evolving Views in Insider Threat Detection,"Chengyu Song, Lin Yang, Jianming Zheng, Jingjing Zhang,
Hongyu Kuang, Jinzhi Liao and Mengchun Zhao"
rfp2115,Web Mining and Content Analysis,BHGap: A Deep Iterative Prompting and Multi-stage Alignment Framework for Dynamic Facial Expression Recognition,"Yichi Zhang, Yunqi Han, Jiayue Ding and Liangyu Chen"
rfp2163,Web Mining and Content Analysis,Diffusion Generative Recommendation with Continuous Tokens,"Haohao Qu, Shanru Lin, Yujuan Ding, Yiqi Wang and Wenqi Fan"
rfp2218,Web Mining and Content Analysis,EEO-TFV: Escape-Explore Optimizer for Web-Scale Time-Series Forecasting and Vision Analysis,"Hua Wang, Jinghao Lu and Fan Zhang"
rfp2245,Web Mining and Content Analysis,Towards Multi-Label Text Interpretation with Chain-of-Thought Prompting and Contextualized Knowledge,"Rui Wang, Ziang Li, Haiping Huang, Jialin Yu, Yuxiang Zhou
and Guozi Sun"
rfp2263,Web Mining and Content Analysis,Evolving Proxy Kills Drift: Data-Efficient Streaming Time Series Anomaly Detection,"Qing Wei, Hao Miao, Yan Zhao, Kai Zheng, Bin Yang, Volker
Markl and Christian S. Jensen"
rfp2303,Web Mining and Content Analysis,VisionST: Coordinating Cross-modal Traffic Prediction with Interactive Geo-image Encoding,"Jinwen Chen, Hao Miao, Chenxi Liu, Yan Zhao and Kai Zheng"
rfp2630,Web Mining and Content Analysis,MuVaC: A Variational Causal Framework for Multimodal Sarcasm Understanding in Dialogues,"Diandian Guo, Fangfang Yuan, Cong Cao, Xixun Lin, Chuan
Zhou, Hao Peng, Yanan Cao and Yanbing Liu"
rfp2679,Web Mining and Content Analysis,Anchor Drift No More: Hierarchical Consistency-Guided Prompt Distillation for Incomplete Multimodal Learning,"Ruiting Dai, Zesen Cai, Lisi Mo, Guiduo Duan, Keren Shi and
Tao He"
rfp2700,Web Mining and Content Analysis,LoRA-E^2: Effective and Efficient Low-rank Adaptation,"Shengkun Zhu, Jinshan Zeng, Yiming Wang, Sheng Wang, Yuan
Sun, Shangfeng Chen, Yuan Yao and Qiang Yang"
rfp2712,Web Mining and Content Analysis,Modeling Point-to-Point Dependency for High-Dimensional Long-Term Series Forecasting,"Xinyu Li, Kexi Chen, Ying Zheng, Zhiyi Yao, Yi Xie, Jihan
Dai, Lei Bai, Jin Zhao, Jiajie Shen, Yunqi Cai, Hong Lu and
Xin Wang"
rfp2763,Web Mining and Content Analysis,Shift-Resilient Diffusive Imputation for Variable Subset Forecasting,"Haihua Xu, Qi Hao, He Zhang, Jianpeng Zhao, Ziyue Qiao, Lu
Jiang, Pengfei Wang, Yingjie Zhou and Pengyang Wang"
rfp2864,Web Mining and Content Analysis,Leveraging LLM and Multiscale Knowledge States to Improve Knowledge Tracing in Programming Tasks,"Mingxing Shao, Tiancheng Zhang, Yifang Yin, Wenhui Wu,
Zikai Li, Minghe Yu, Fangling Leng and Ge Yu"
rfp2946,Web Mining and Content Analysis,Re-Diffusion: Modeling Latent Residuals with Diffusion for Time-Series Forecasting,"Boning Zhang, Haishuai Wang, Zehong Hu, Jiajun Wang, Hongyi
Zhang and Jia Jia"
rfp2947,Web Mining and Content Analysis,Reinforcement Learning with Verbalized Probabilities for LLM Classification,"Liyao Li, Hao Chen, Jiaming Tian, Wentao Ye, Lirong Gao,
Chao Ye, Ningtao Wang, Xing Fu, Yu Cheng, Haobo Wang, Gang
Chen and Junbo Zhao"
rfp3040,Web Mining and Content Analysis,Mitigating Cognitive Vulnerabilities in Code Generation via Multi-Agent Adversarial Debate,"Shuofu Liu, Quanjiang Guo, Xiao Liu and Ying Liu"
rfp3143,Web Mining and Content Analysis,CCAF: Coarse-to-fine Cross-Modal Alignment and Fusion for Multimodal Sentiment Analysis,"Xianbing Zhao, Shengzun Yang and Buzhou Tang"
rfp3152,Web Mining and Content Analysis,E2PL: Effective and Efficient Prompt Learning for Incomplete Multi-view Multi-Label Class Incremental Learning,"Jiajun Chen, Yue Wu, Kai Huang, Wenxi Zhao, Wu Yangyang,
Xiaoye Miao, Mengying Zhu, Meng Xi and Guanjie Cheng"
rfp3179,Web Mining and Content Analysis,ATGFB-MFF: Adaptive Text-Guided Fiber Bundle Feature Fusion with LLMs for Multimodal Sentiment Analysis and Emotion Recognition in Conversations,"Zhaowei Liu, Sheng Liu, Weiqing Yan, Peng Song, Yongchao
Song and Rufei Gao"
rfp3186,Web Mining and Content Analysis,CIDC: Cluster Identification-Guided Dual Correction for Robust Short Text Clustering,"Yuhua Zhao, Zhixin Han, Xuan Li, Peiyu Xu, Hang Gao,
Mengting Hu and Tiegang Gao"
rfp3214,Web Mining and Content Analysis,Mamba Hawkes Process for Event Sequence Modeling,"Shan Dai, Yuyang Shen, Yuyang Liang, Chenhao Ma and
Anningzhe Gao"
rfp3215,Web Mining and Content Analysis,StreamFP: Fingerprint-guided Data Selection for Efficient Stream Learning,"Changwu Li, Tongjun Shi, Shuhao Zhang, Binbin Chen,
Bingsheng He, Xiaofei Liao and Hai Jin"
rfp3358,Web Mining and Content Analysis,Interpretable Dynamic Network Modeling of Tensor Time Series via Kronecker Time-Varying Graphical Lasso,"Shingo Higashiguchi, Koki Kawabata, Yasuko Matsubara and
Yasushi Sakurai"
rfp3401,Web Mining and Content Analysis,Time-TK: A Multi-Offset Temporal Interaction Framework Combining Transformer and Kolmogorov-Arnold Networks for Time Series Forecasting,"Fan Zhang, Shiming Fan and Hua Wang"
rfp3450,Web Mining and Content Analysis,Is Misinformation More Open? A Study of robots.txt Gatekeeping on the Web,"Nicolas Steinacker-Olsztyn, Devashish Gosain and Ha Dao"
rfp3457,Web Mining and Content Analysis,Bias Mitigation for Harmful Meme Detection using Front-door Adjustment,"Jiangfeng Zeng, Cheng Xiong, Xiao Ma and Jialin Qin"
rfp3488,Web Mining and Content Analysis,Multistage Feedback-Driven Causal Discovery from Textual Data with Large Language Models,"Juntao Yang, Dayuan Cao, Kui Yu, Xiang Wang, Jing Yang, Lin
Liu and Jiuyong Li"
rfp3729,Web Mining and Content Analysis,FedDis: A Causal Disentanglement Framework for Federated Traffic Prediction,"Chengyang Zhou, Zijian Zhang, Chunxu Zhang, Hao Miao, Yulin
Zhang, Kedi Lyu and Juncheng Hu"
rfp3841,Web Mining and Content Analysis,VL-KGE: Vision–Language Models Meet Knowledge Graph Embeddings,"Athanasios Efthymiou, Stevan Rudinac, Monika Kackovic,
Nachoem Wijnberg and Marcel Worring"
rfp3893,Web Mining and Content Analysis,Inference Cost Attacks for Retrieval-Augmented Large Language Models,"Chengliang Liu, Liangbo Ning, Yujuan Ding and Wenqi Fan"
rfp4073,Web Mining and Content Analysis,GlassMiner: Mining Looking Glass Services via Structure-Semantics Fusion for Web Observability,"Yunze Wei, Xingang Shi, Han Zhang, Tianyu Zhang, Yahui Li
and Xia Yin"
rfp4097,Web Mining and Content Analysis,UrbanMoE: A Sparse Multi-Modal Mixture-of-Experts Framework for Multi-Task Urban Region Profiling,"Pingping Liu, Jiamiao Liu, Zijian Zhang, Hao Miao, Qi
Jiang, Qingliang Li, Qiuzhan Zhou and Irwin King"
rfp4098,Web Mining and Content Analysis,From Newborn to Impact: Bias-Aware Citation Prediction,"Mingfei Lu, Mengjia Wu, Jiawei Xu, Weikai Li, Feng Liu,
Ying Ding, Yizhou Sun, Jie Lu and Yi Zhang"
rfp4172,Web Mining and Content Analysis,FedRMamba: Federated Residual Mamba for Multivariate Time-Series Forecasting,"Zhiwei Hu, Liang Zhang and Guangxu Zhu"
rfp4295,Web Mining and Content Analysis,From Manipulation to Mistrust: Explaining Diverse Micro-Video Misinformation for Robust Debunking in the Wild,"Zhi Zeng, Yifei Yang, Jiaying Wu, Xulang Zhang, Xiangzheng
Kong, Herun Wan, Zihan Ma and Minnan Luo"
rfp4319,Web Mining and Content Analysis,Prompt-Induced Linguistic Fingerprints for LLM-Generated Fake News Detection,"Chi Wang, Min Gao, Zongwei Wang, Junwei Yin, Kai Shu and
Chenghua Lin"
rfp4332,Web Mining and Content Analysis,BARouter: A Budget-adaptive Online Large Language Model Router Framework,"Lingkai Zu, Xiyue Peng and Xin Liu"
rfp4367,Web Mining and Content Analysis,Moral Outrage Shapes Commitments Beyond Attention: Multimodal Moral Emotions on YouTube in Korea and the US,"Seongchan Park, Jaehong Kim, Hyeonseung Kim, Heejin Bin,
Sue Moon and Wonjae Lee"
rfp4373,Web Mining and Content Analysis,Dynamic Multi-period Experts for Online Time Series Forecasting,"Seungha Hong, Sukang Chae, Suyeon Kim, Sanghwan Jang and
Hwanjo Yu"
rfp4424,Web Mining and Content Analysis,Unlocking the Multilingual Long-Tail Web: A Fused Macro-Micro Framework for Scalable Content Analysis,"Jiarui Zhang, Yifan Deng and Qihao Wang"
